EXPOSE,0.9418604651162791,0.9418604651162791,86
COMPOUND,0.967391304347826,0.967391304347826,92
INTIMATE,1.0,1.0,95
NESTLE,0.4027777777777778,0.4027777777777778,72
REFUSE,0.8404255319148937,0.8404255319148937,94
ESCORT,0.8780487804878049,0.8780487804878049,82
DISCARD,0.9038461538461539,1.0,104
MINUTE,0.8518518518518519,0.8518518518518519,108
IMPACT,0.9714285714285714,1.0,105
LEAD,0.45390070921985815,0.45390070921985815,141
AGED,0.9595959595959596,0.9595959595959596,99
ARTICULATE,0.8571428571428571,0.8571428571428571,91
REJECT,0.9555555555555556,0.9555555555555556,90
OVERTHROW,0.6551724137931034,1.0,87
INVALID,0.7526881720430108,0.7526881720430108,93
SEPARATE,0.9603960396039604,0.9603960396039604,101
FRAGMENT,0.9666666666666667,0.9666666666666667,90
ROW,0.0625,0.0625,96
DIFFUSE,0.7473684210526316,0.7473684210526316,95
MISUSE,0.978021978021978,0.978021978021978,91
CONVICT,0.8645833333333334,0.8645833333333334,96
USES,0.937984496124031,0.937984496124031,129
INCREMENT,0.7282608695652174,0.7282608695652174,92
INCREASE,0.8818897637795275,1.0,127
ALTERNATE,0.9504950495049505,0.9504950495049505,101
INSERT,0.8026315789473685,1.0,76
JESUS,0.979381443298969,0.979381443298969,97
PRESENT,0.9629629629629629,0.9629629629629629,135
PERFUME,0.968421052631579,0.968421052631579,95
RECOUNT,0.6631578947368421,0.7263157894736842,95
MODERATE,0.989010989010989,0.989010989010989,91
SUSPECT,0.8433734939759037,0.8433734939759037,83
CONDUCT,0.9166666666666666,0.9166666666666666,96
EXPORT,0.898989898989899,0.898989898989899,99
BLESSED,0.5454545454545454,0.5454545454545454,88
DELIBERATE,0.9782608695652174,0.9782608695652174,92
CONSCRIPT,0.9662921348314607,0.9662921348314607,89
REFUND,0.4659090909090909,0.4659090909090909,88
INVITE,0.8048780487804879,1.0,82
PERFECT,0.941747572815534,0.941747572815534,103
DEFECT,0.9438202247191011,0.9438202247191011,89
BOLOGNA,0.989010989010989,0.989010989010989,91
PASTY,0.3076923076923077,0.3076923076923077,91
AUGUST,0.9930555555555556,0.9930555555555556,144
CONSORT,1.0,1.0,73
DECREASE,0.8297872340425532,0.8297872340425532,94
AFFECT,1.0,1.0,101
AXES,0.5188679245283019,0.5188679245283019,106
ABUSES,0.8191489361702128,0.8191489361702128,94
MOBILE,0.9545454545454546,0.9545454545454546,88
CONFLICT,0.9595959595959596,0.9595959595959596,99
APPROPRIATE,0.9803921568627451,0.9803921568627451,102
EXCUSE,0.9680851063829787,0.9680851063829787,94
ADDICT,0.978494623655914,0.978494623655914,93
FREQUENT,0.9509803921568627,0.9509803921568627,102
INCENSE,1.0,1.0,96
IMPLEMENT,0.9545454545454546,0.9545454545454546,88
CORRELATE,0.6704545454545454,0.6704545454545454,88
RESUME,0.9444444444444444,0.9444444444444444,90
PROGRESS,0.8865979381443299,0.8865979381443299,97
INVERT,0.8131868131868132,1.0,91
MOPED,0.04819277108433735,0.04819277108433735,83
WIND,0.9565217391304348,0.9565217391304348,115
HOUSE,1.0,1.0,179
POLISH,0.9611650485436893,0.9611650485436893,103
CONTEST,0.9647058823529412,0.9647058823529412,85
LIVE,0.8584070796460177,0.8584070796460177,113
INTRIGUE,0.9473684210526315,1.0,95
JOB,1.0,1.0,104
SAKE,0.20430107526881722,0.20430107526881722,93
CONSUMMATE,0.4827586206896552,0.4827586206896552,87
POSTULATE,0.7788461538461539,0.7788461538461539,104
DUPLICATE,0.9565217391304348,0.9565217391304348,92
WINDS,0.941747572815534,0.941747572815534,103
PRODUCE,0.937984496124031,0.937984496124031,129
CONSTRUCT,0.9787234042553191,0.9787234042553191,94
ASSOCIATE,0.8762886597938144,0.8762886597938144,97
CONVERSE,0.8539325842696629,0.8539325842696629,89
BASS,0.23636363636363636,0.23636363636363636,110
CONSOLE,0.05263157894736842,0.05263157894736842,76
INSULT,0.9891304347826086,1.0,92
LIVES,0.8380952380952381,0.8380952380952381,105
